,id,agency,agency_type,distribution_channel,product_name,claim,duration,destination,net_sales,commission,gender,age
13383,13384,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,19,4.8,M,50
13384,13385,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,21,5.25,M,32
13385,13386,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,19,4.8,M,70
13386,13387,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,19,4.8,F,68
13387,13388,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,20,5.0,M,53
13388,13389,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,19,4.8,F,30
13389,13390,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4.0,F,29
13390,13391,C2B,Airlines,Online,Bronze Plan,Yes,2,SINGAPORE,27,6.75,F,22
13391,13392,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,48,11.88,F,45
13392,13393,C2B,Airlines,Online,Silver Plan,No,48,SINGAPORE,57,14.25,M,41
13393,13394,C2B,Airlines,Online,Silver Plan,No,65,SINGAPORE,95,23.75,F,40
13394,13395,C2B,Airlines,Online,Silver Plan,No,40,SINGAPORE,78,19.5,F,43
13395,13396,C2B,Airlines,Online,Silver Plan,Yes,57,SINGAPORE,89,22.13,M,34
13396,13397,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,30,7.38,F,46
13397,13398,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,47,11.7,F,70
13398,13399,C2B,Airlines,Online,Annual Silver Plan,No,372,SINGAPORE,216,54.0,M,33
13399,13400,C2B,Airlines,Online,Annual Silver Plan,No,403,SINGAPORE,216,54.0,F,25
13400,13401,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,193,48.3,F,64
13401,13402,C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,333,83.25,M,56
13402,13403,JWT,Airlines,Online,Value Plan,No,2,INDIA,31,12.4,M,118
13403,13404,JWT,Airlines,Online,Value Plan,No,1,INDIA,31,12.4,F,118
13404,13405,JWT,Airlines,Online,Value Plan,No,6,INDIA,39,15.6,M,118
13405,13406,KML,Travel Agency,Online,Value Plan,No,12,UNITED KINGDOM,95,36.1,F,48
13406,13407,KML,Travel Agency,Online,Premier Plan,No,18,NETHERLANDS,111,42.18,M,48
13407,13408,KML,Travel Agency,Online,Premier Plan,No,60,PORTUGAL,72,27.36,F,48
13408,13409,RAB,Airlines,Online,Value Plan,No,11,BRUNEI DARUSSALAM,15,6.0,M,41
13409,13410,RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15,6.0,F,30
13410,13411,RAB,Airlines,Online,Value Plan,No,32,BRUNEI DARUSSALAM,15,6.0,M,19
13411,13412,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,17,AUSTRIA,57,36.73,M,28
13412,13413,JZI,Airlines,Online,Basic Plan,No,12,INDONESIA,30,10.5,M,54
13413,13414,JZI,Airlines,Online,Basic Plan,No,42,HONG KONG,35,12.25,F,36
13414,13415,JZI,Airlines,Online,Basic Plan,No,12,CHINA,35,12.25,M,58
13415,13416,JZI,Airlines,Online,Basic Plan,No,25,HONG KONG,26,9.1,F,57
13416,13417,JZI,Airlines,Online,Basic Plan,No,19,INDONESIA,22,7.7,F,40
13417,13418,JZI,Airlines,Online,Basic Plan,No,10,CHINA,26,9.1,M,41
13418,13419,JZI,Airlines,Online,Basic Plan,No,3,MYANMAR,18,6.3,M,51
13419,13420,JZI,Airlines,Online,Basic Plan,No,19,INDONESIA,18,6.3,M,40
13420,13421,JZI,Airlines,Online,Basic Plan,No,37,PHILIPPINES,22,7.7,M,30
13421,13422,JZI,Airlines,Online,Basic Plan,No,28,JAPAN,26,9.1,M,40
13422,13423,JZI,Airlines,Online,Basic Plan,No,98,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,48
13423,13424,JZI,Airlines,Online,Basic Plan,No,4,MALAYSIA,22,7.7,M,54
13424,13425,JZI,Airlines,Online,Basic Plan,No,116,THAILAND,18,6.3,M,39
13425,13426,JZI,Airlines,Online,Basic Plan,No,17,VIET NAM,22,7.7,M,56
13426,13427,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,68
13427,13428,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,64
13428,13429,TST,Travel Agency,Offline,Travel Cruise Protect,No,59,MALAYSIA,30,10.5,F,30
13429,13430,TST,Travel Agency,Offline,Travel Cruise Protect,No,59,MALAYSIA,30,10.5,F,40
13430,13431,TST,Travel Agency,Offline,Travel Cruise Protect,No,66,MALAYSIA,30,10.5,F,59
13431,13432,TST,Travel Agency,Offline,Travel Cruise Protect,No,59,MALAYSIA,30,10.5,M,57
13432,13433,TST,Travel Agency,Offline,Travel Cruise Protect,No,59,MALAYSIA,30,10.5,F,57
13433,13434,TST,Travel Agency,Offline,Travel Cruise Protect,No,59,MALAYSIA,30,10.5,F,24
13434,13435,TST,Travel Agency,Offline,Travel Cruise Protect,No,28,THAILAND,30,10.5,M,59
13435,13436,TST,Travel Agency,Offline,Travel Cruise Protect,No,28,THAILAND,30,10.5,F,50
13436,13437,TST,Travel Agency,Offline,Travel Cruise Protect,No,28,THAILAND,30,10.5,M,54
13437,13438,TST,Travel Agency,Offline,Travel Cruise Protect,No,28,THAILAND,30,10.5,F,24
13438,13439,TST,Travel Agency,Offline,Travel Cruise Protect,No,31,MALAYSIA,30,10.5,F,29
13439,13440,TST,Travel Agency,Offline,Travel Cruise Protect,No,31,MALAYSIA,30,10.5,F,64
13440,13441,TST,Travel Agency,Offline,Travel Cruise Protect,No,31,MALAYSIA,30,10.5,M,69
13441,13442,TST,Travel Agency,Offline,Travel Cruise Protect,No,52,THAILAND,30,10.5,F,31
13442,13443,TST,Travel Agency,Offline,Travel Cruise Protect,No,52,THAILAND,30,10.5,F,64
13443,13444,TST,Travel Agency,Offline,Travel Cruise Protect,No,52,THAILAND,30,10.5,F,37
13444,13445,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,60
13445,13446,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,54
13446,13447,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,55
13447,13448,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,52
13448,13449,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,36
13449,13450,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,35
13450,13451,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,61
13451,13452,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,60
13452,13453,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,59
13453,13454,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,53
13454,13455,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,29
13455,13456,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,M,30
13456,13457,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,F,30
13457,13458,TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30,10.5,M,65
13458,13459,TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30,10.5,F,65
13459,13460,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,F,64
13460,13461,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,F,61
13461,13462,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,M,62
13462,13463,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,M,72
13463,13464,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,M,32
13464,13465,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,F,31
13465,13466,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,M,31
13466,13467,TST,Travel Agency,Offline,Travel Cruise Protect,No,21,THAILAND,30,10.5,F,25
13467,13468,TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30,10.5,M,56
13468,13469,TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30,10.5,F,48
13469,13470,TST,Travel Agency,Offline,Travel Cruise Protect,No,24,MALAYSIA,30,10.5,M,68
13470,13471,TST,Travel Agency,Offline,Travel Cruise Protect,No,24,MALAYSIA,30,10.5,F,65
13471,13472,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,55
13472,13473,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,49
13473,13474,TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,25
13474,13475,TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30,10.5,F,43
13475,13476,TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30,10.5,M,13
13476,13477,TST,Travel Agency,Offline,Travel Cruise Protect,No,31,MALAYSIA,30,10.5,M,43
13477,13478,TST,Travel Agency,Offline,Travel Cruise Protect,No,31,MALAYSIA,30,10.5,F,45
13478,13479,TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,M,73
13479,13480,TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,F,72
13480,13481,ART,Airlines,Online,24 Protect,No,92,PHILIPPINES,18,6.39,F,48
13481,13482,ART,Airlines,Online,24 Protect,No,11,MALAYSIA,9,3.02,M,48
13482,13483,C2B,Airlines,Online,Bronze Plan,No,55,SINGAPORE,34,8.38,M,25
13483,13484,C2B,Airlines,Online,Bronze Plan,Yes,51,SINGAPORE,21,5.25,F,58
13484,13485,C2B,Airlines,Online,Bronze Plan,Yes,71,SINGAPORE,34,8.38,F,28
13485,13486,C2B,Airlines,Online,Bronze Plan,No,32,SINGAPORE,27,6.75,M,31
13486,13487,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,34,8.38,F,34
13487,13488,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,39,9.75,F,36
13488,13489,C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,20,5.0,M,26
13489,13490,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4.0,M,55
13490,13491,C2B,Airlines,Online,Bronze Plan,No,24,SINGAPORE,27,6.63,F,59
13491,13492,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,70,17.38,M,36
13492,13493,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,60,15.0,F,28
13493,13494,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4.0,M,32
13494,13495,C2B,Airlines,Online,Silver Plan,No,74,SINGAPORE,57,14.13,F,27
13495,13496,C2B,Airlines,Online,Silver Plan,No,39,SINGAPORE,35,8.85,M,34
13496,13497,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,39,9.75,F,51
13497,13498,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216,54.0,M,38
13498,13499,C2B,Airlines,Online,Annual Silver Plan,No,372,SINGAPORE,0,48.3,M,46
13499,13500,C2B,Airlines,Online,Annual Silver Plan,No,378,SINGAPORE,216,54.0,M,21
13500,13501,C2B,Airlines,Online,Annual Silver Plan,No,388,SINGAPORE,193,48.3,F,65
13501,13502,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216,54.0,F,39
13502,13503,C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54.0,M,29
13503,13504,C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,287,71.85,M,26
13504,13505,C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,400,99.9,F,27
13505,13506,C2B,Airlines,Online,Annual Gold Plan,Yes,365,SINGAPORE,400,99.9,M,32
13506,13507,JWT,Airlines,Online,Value Plan,No,0,INDIA,31,12.4,M,118
13507,13508,JWT,Airlines,Online,Value Plan,No,53,INDIA,72,28.8,F,118
13508,13509,JWT,Airlines,Online,Value Plan,No,66,INDIA,240,96.0,M,118
13509,13510,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,371,UNITED STATES,323,210.21,M,32
13510,13511,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,18,AUSTRALIA,42,27.3,F,40
13511,13512,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,Yes,5,CHINA,42,27.3,M,46
13512,13513,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,7,UNITED STATES,49,31.53,F,40
13513,13514,JZI,Airlines,Online,Basic Plan,No,34,THAILAND,22,7.7,F,36
13514,13515,JZI,Airlines,Online,Basic Plan,No,9,CHINA,22,7.7,F,27
13515,13516,JZI,Airlines,Online,Basic Plan,No,70,INDONESIA,47,16.45,F,30
13516,13517,JZI,Airlines,Online,Basic Plan,No,5,CHINA,26,9.1,M,41
13517,13518,JZI,Airlines,Online,Basic Plan,No,11,CHINA,26,9.1,M,43
13518,13519,JZI,Airlines,Online,Basic Plan,No,1,INDONESIA,18,6.3,F,25
13519,13520,JZI,Airlines,Online,Basic Plan,No,18,THAILAND,18,6.3,M,58
13520,13521,JZI,Airlines,Online,Basic Plan,No,18,THAILAND,18,6.3,M,42
13521,13522,JZI,Airlines,Online,Basic Plan,No,13,CHINA,26,9.1,M,49
13522,13523,JZI,Airlines,Online,Basic Plan,No,54,AUSTRALIA,44,15.4,M,68
13523,13524,JZI,Airlines,Online,Basic Plan,No,8,MALAYSIA,22,7.7,F,34
13524,13525,JZI,Airlines,Online,Basic Plan,No,38,CHINA,26,9.1,M,37
13525,13526,JZI,Airlines,Online,Value Plan,No,66,JAPAN,58,20.3,M,36
13526,13527,JZI,Airlines,Online,Value Plan,No,57,AUSTRALIA,45,15.75,M,28
13527,13528,JZI,Airlines,Online,Value Plan,No,5,CHINA,45,15.75,M,32
13528,13529,JZI,Airlines,Online,Value Plan,No,7,CHINA,45,15.75,M,51
13529,13530,JZI,Airlines,Online,Value Plan,No,31,JAPAN,58,20.3,F,30
13530,13531,CCR,Travel Agency,Offline,Comprehensive Plan,No,72,MALAYSIA,29,9.57,F,118
13531,13532,CCR,Travel Agency,Offline,Comprehensive Plan,No,4,MALAYSIA,29,9.57,M,69
13532,13533,CSR,Travel Agency,Offline,Comprehensive Plan,No,88,MALAYSIA,29,9.57,F,70
13533,13534,ART,Airlines,Online,24 Protect,No,36,THAILAND,46,16.27,M,48
13534,13535,ART,Airlines,Online,24 Protect,No,36,THAILAND,40,13.92,M,48
13535,13536,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,21,5.25,M,33
13536,13537,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,27,6.75,F,33
13537,13538,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,0,4.8,F,51
13538,13539,C2B,Airlines,Online,Bronze Plan,No,56,SINGAPORE,86,21.5,F,38
13539,13540,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,16,4.0,F,47
13540,13541,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,34,8.38,M,63
13541,13542,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,27,6.75,F,53
13542,13543,C2B,Airlines,Online,Silver Plan,Yes,6,SINGAPORE,29,7.25,F,34
13543,13544,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,39,9.75,F,30
13544,13545,C2B,Airlines,Online,Silver Plan,No,49,SINGAPORE,74,18.6,M,30
13545,13546,C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,29,7.25,F,64
13546,13547,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,35,8.7,M,43
13547,13548,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,29,7.25,M,38
13548,13549,C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,161,40.25,M,39
13549,13550,C2B,Airlines,Online,Annual Silver Plan,No,371,SINGAPORE,216,54.0,M,46
13550,13551,C2B,Airlines,Online,Annual Silver Plan,No,370,SINGAPORE,259,64.8,F,34
13551,13552,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216,54.0,F,29
13552,13553,C2B,Airlines,Online,Annual Silver Plan,No,381,SINGAPORE,216,54.0,F,50
13553,13554,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,259,64.8,F,39
13554,13555,JWT,Airlines,Online,Value Plan,No,38,INDIA,39,15.6,M,118
13555,13556,JWT,Airlines,Online,Value Plan,No,62,INDIA,31,12.4,F,118
13556,13557,JWT,Airlines,Online,Value Plan,No,96,INDIA,31,12.4,F,118
13557,13558,JWT,Airlines,Online,Value Plan,No,5,INDIA,31,12.4,M,118
13558,13559,JWT,Airlines,Online,Value Plan,No,45,INDIA,50,20.0,F,118
13559,13560,JWT,Airlines,Online,Value Plan,No,64,INDIA,31,12.4,M,118
13560,13561,KML,Travel Agency,Online,Value Plan,No,36,GERMANY,58,22.04,M,48
13561,13562,KML,Travel Agency,Online,Value Plan,No,32,INDONESIA,48,18.24,M,48
13562,13563,KML,Travel Agency,Online,Premier Plan,No,24,INDONESIA,29,11.02,F,48
13563,13564,RAB,Airlines,Online,Value Plan,No,11,BRUNEI DARUSSALAM,31,12.4,F,57
13564,13565,RAB,Airlines,Online,Value Plan,No,10,BRUNEI DARUSSALAM,23,9.2,M,32
13565,13566,RAB,Airlines,Online,Value Plan,No,60,BRUNEI DARUSSALAM,15,6.0,M,38
13566,13567,RAB,Airlines,Online,Value Plan,No,17,BRUNEI DARUSSALAM,15,6.0,F,50
13567,13568,RAB,Airlines,Online,Value Plan,No,2,BRUNEI DARUSSALAM,15,6.0,M,50
13568,13569,RAB,Airlines,Online,Value Plan,No,14,BRUNEI DARUSSALAM,15,6.0,M,27
13569,13570,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,53,JAPAN,44,28.6,F,63
13570,13571,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,21,UNITED KINGDOM,77,49.73,M,22
13571,13572,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,3,MALAYSIA,27,17.23,F,32
13572,13573,JZI,Airlines,Online,Basic Plan,No,14,CHINA,26,9.1,M,51
13573,13574,JZI,Airlines,Online,Basic Plan,No,66,THAILAND,22,7.7,M,59
13574,13575,JZI,Airlines,Online,Basic Plan,No,37,THAILAND,18,6.3,M,66
13575,13576,JZI,Airlines,Online,Basic Plan,No,36,JAPAN,35,12.25,F,27
13576,13577,JZI,Airlines,Online,Basic Plan,No,36,JAPAN,0,12.25,M,48
13577,13578,JZI,Airlines,Online,Basic Plan,No,55,THAILAND,22,7.7,M,71
13578,13579,JZI,Airlines,Online,Basic Plan,No,36,JAPAN,35,12.25,M,48
13579,13580,JZI,Airlines,Online,Basic Plan,Yes,31,INDONESIA,18,6.3,F,44
13580,13581,JZI,Airlines,Online,Basic Plan,No,51,INDONESIA,30,10.5,M,58
13581,13582,JZI,Airlines,Online,Basic Plan,No,153,INDONESIA,30,10.5,F,56
13582,13583,JZI,Airlines,Online,Basic Plan,No,6,CHINA,22,7.7,M,31
13583,13584,JZI,Airlines,Online,Basic Plan,No,45,VIET NAM,18,6.3,M,49
13584,13585,JZI,Airlines,Online,Basic Plan,No,35,PHILIPPINES,18,6.3,F,27
13585,13586,JZI,Airlines,Online,Basic Plan,No,13,MYANMAR,18,6.3,F,26
13586,13587,JZI,Airlines,Online,Basic Plan,No,6,INDONESIA,18,6.3,M,72
13587,13588,JZI,Airlines,Online,Basic Plan,No,63,VIET NAM,22,7.7,M,57
13588,13589,JZI,Airlines,Online,Basic Plan,No,38,"KOREA, REPUBLIC OF",44,15.4,F,42
13589,13590,JZI,Airlines,Online,Basic Plan,No,64,THAILAND,22,7.7,M,56
13590,13591,JZI,Airlines,Online,Basic Plan,No,37,CHINA,26,9.1,M,57
13591,13592,JZI,Airlines,Online,Basic Plan,No,25,MALAYSIA,22,7.7,F,42
13592,13593,JZI,Airlines,Online,Value Plan,No,7,MALAYSIA,26,9.1,F,59
13593,13594,JZI,Airlines,Online,Value Plan,No,72,UNITED STATES,96,33.6,M,42
13594,13595,ART,Airlines,Online,24 Protect,No,35,THAILAND,82,28.85,M,48
13595,13596,C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,34,8.38,F,44
13596,13597,C2B,Airlines,Online,Bronze Plan,No,1,SINGAPORE,35,8.75,F,35
13597,13598,C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,57,14.13,M,31
13598,13599,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,20,5.0,M,27
13599,13600,C2B,Airlines,Online,Bronze Plan,No,72,SINGAPORE,70,17.38,M,30
13600,13601,C2B,Airlines,Online,Bronze Plan,No,44,SINGAPORE,16,4.0,F,44
13601,13602,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,16,4.05,M,53
13602,13603,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,21,5.25,M,29
13603,13604,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,14,3.38,F,29
13604,13605,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,65,16.25,M,36
13605,13606,C2B,Airlines,Online,Bronze Plan,No,39,SINGAPORE,46,11.38,M,69
13606,13607,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16,4.0,M,37
13607,13608,C2B,Airlines,Online,Bronze Plan,Yes,2,SINGAPORE,27,6.75,F,37
13608,13609,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16,4.0,M,38
13609,13610,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,29,7.25,M,38
13610,13611,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,62,15.5,M,35
13611,13612,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,35,8.85,F,33
13612,13613,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,47,11.7,F,33
13613,13614,C2B,Airlines,Online,Silver Plan,No,108,SINGAPORE,39,9.75,F,26
13614,13615,C2B,Airlines,Online,Silver Plan,No,107,SINGAPORE,0,9.75,F,26
13615,13616,C2B,Airlines,Online,Gold Plan,No,33,SINGAPORE,43,10.63,F,30
13616,13617,C2B,Airlines,Online,Annual Silver Plan,No,389,SINGAPORE,216,54.0,F,67
13617,13618,C2B,Airlines,Online,Annual Silver Plan,No,529,SINGAPORE,216,54.0,F,68
13618,13619,C2B,Airlines,Online,Annual Silver Plan,No,406,SINGAPORE,216,54.0,M,46
13619,13620,C2B,Airlines,Online,Annual Silver Plan,No,394,SINGAPORE,216,54.0,M,40
13620,13621,C2B,Airlines,Online,Annual Silver Plan,No,373,SINGAPORE,216,54.0,M,35
13621,13622,C2B,Airlines,Online,Annual Silver Plan,Yes,367,SINGAPORE,216,54.0,M,46
13622,13623,C2B,Airlines,Online,Annual Silver Plan,No,385,SINGAPORE,259,64.8,M,47
13623,13624,JWT,Airlines,Online,Value Plan,No,9,INDIA,31,12.4,M,118
13624,13625,JWT,Airlines,Online,Value Plan,No,22,INDIA,31,12.4,M,118
13625,13626,JWT,Airlines,Online,Value Plan,No,75,INDIA,62,24.8,F,118
13626,13627,KML,Travel Agency,Online,Value Plan,No,10,INDONESIA,28,10.64,F,48
13627,13628,KML,Travel Agency,Online,Value Plan,No,10,INDONESIA,28,10.64,F,48
13628,13629,LWC,Travel Agency,Online,Annual Travel Protect Gold,No,365,CHINA,205,132.99,M,29
13629,13630,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,31,FRANCE,59,38.02,F,60
13630,13631,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,9,THAILAND,27,17.23,F,44
13631,13632,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,19,DENMARK,40,26.0,M,36
13632,13633,JZI,Airlines,Online,Basic Plan,No,9,MALAYSIA,18,6.3,M,69
13633,13634,JZI,Airlines,Online,Basic Plan,No,156,THAILAND,22,7.7,M,30
13634,13635,JZI,Airlines,Online,Basic Plan,No,15,THAILAND,22,7.7,F,43
13635,13636,JZI,Airlines,Online,Basic Plan,No,44,INDONESIA,30,10.5,M,61
13636,13637,JZI,Airlines,Online,Basic Plan,No,69,INDIA,40,14.0,M,39
13637,13638,JZI,Airlines,Online,Basic Plan,No,23,VIET NAM,22,7.7,F,39
13638,13639,JZI,Airlines,Online,Basic Plan,No,122,CHINA,40,14.0,F,28
13639,13640,JZI,Airlines,Online,Basic Plan,No,21,AUSTRALIA,40,14.0,F,60
13640,13641,JZI,Airlines,Online,Basic Plan,No,8,MYANMAR,18,6.3,F,32
13641,13642,JZI,Airlines,Online,Basic Plan,No,14,MALAYSIA,33,11.55,M,45
13642,13643,JZI,Airlines,Online,Basic Plan,No,18,VIET NAM,33,11.55,F,31
13643,13644,JZI,Airlines,Online,Basic Plan,No,50,HONG KONG,26,9.1,M,49
13644,13645,JZI,Airlines,Online,Basic Plan,No,13,THAILAND,22,7.7,M,65
13645,13646,JZI,Airlines,Online,Basic Plan,No,62,GERMANY,87,30.45,F,38
13646,13647,JZI,Airlines,Online,Basic Plan,No,43,HONG KONG,26,9.1,F,51
13647,13648,JZI,Airlines,Online,Value Plan,No,9,"TAIWAN, PROVINCE OF CHINA",45,15.75,M,75
13648,13649,JZI,Airlines,Online,Value Plan,No,62,AUSTRALIA,83,29.05,M,61
13649,13650,JZI,Airlines,Online,Value Plan,No,24,UNITED STATES,0,19.25,M,24
13650,13651,JZI,Airlines,Online,Value Plan,No,7,INDONESIA,0,9.1,F,39
13651,13652,CCR,Travel Agency,Offline,Comprehensive Plan,No,50,THAILAND,29,9.57,F,118
13652,13653,C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,40,10.0,F,29
13653,13654,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,24,6.0,F,26
13654,13655,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,19,4.8,F,29
13655,13656,C2B,Airlines,Online,Bronze Plan,Yes,30,SINGAPORE,34,8.38,F,26
13656,13657,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,21,5.25,M,27
13657,13658,C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,49,12.13,F,71
13658,13659,C2B,Airlines,Online,Silver Plan,No,33,SINGAPORE,75,18.63,F,32
13659,13660,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,30,7.38,M,32
13660,13661,C2B,Airlines,Online,Silver Plan,No,42,SINGAPORE,213,53.25,F,29
13661,13662,C2B,Airlines,Online,Silver Plan,Yes,4,SINGAPORE,29,7.25,M,40
13662,13663,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,23,5.63,F,55
13663,13664,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,39,9.75,F,40
13664,13665,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,39,9.75,M,39
13665,13666,C2B,Airlines,Online,Gold Plan,No,13,SINGAPORE,88,22.0,M,41
13666,13667,C2B,Airlines,Online,Annual Silver Plan,No,368,SINGAPORE,259,64.8,F,30
13667,13668,C2B,Airlines,Online,Annual Silver Plan,No,368,SINGAPORE,259,64.8,M,30
13668,13669,C2B,Airlines,Online,Annual Silver Plan,No,370,SINGAPORE,216,54.0,F,48
13669,13670,C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54.0,F,37
